candidate_id,family,qp_index,qp_deg,azimuth_or_peak_index,azimuth_deg,axial_index,axial_ratio,preshape_index,preshape_id,status,reason,maximum_point_residual_m,maximum_normal_residual_rad
contactopt_g_q05_a15_z1_p0,GLOBAL,5,50.0,15,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q05_a15_z2_p0,GLOBAL,5,50.0,15,337.5,2,0.5,0,P0,POSE_GENERATED,,0.007103913491015,1.0052345155726405
contactopt_g_q05_a15_z3_p0,GLOBAL,5,50.0,15,337.5,3,0.7,0,P0,POSE_GENERATED,,0.008048250233479904,0.8637734863538711
contactopt_g_q05_a15_z4_p0,GLOBAL,5,50.0,15,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q06_a00_z0_p0,GLOBAL,6,55.0,0,0.0,0,0.1,0,P0,POSE_GENERATED,,0.008102815394160372,1.0293460715849407
contactopt_g_q06_a00_z1_p0,GLOBAL,6,55.0,0,0.0,1,0.3,0,P0,POSE_GENERATED,,0.006341720328753013,0.9986137530705129
contactopt_g_q06_a00_z2_p0,GLOBAL,6,55.0,0,0.0,2,0.5,0,P0,POSE_GENERATED,,0.007188986595114263,0.9969712694400801
contactopt_g_q06_a00_z3_p0,GLOBAL,6,55.0,0,0.0,3,0.7,0,P0,POSE_GENERATED,,0.007853036620743718,0.8555734481378464
contactopt_g_q06_a00_z4_p0,GLOBAL,6,55.0,0,0.0,4,0.9,0,P0,POSE_GENERATED,,0.0060717249942652905,1.015512548777609
contactopt_g_q06_a01_z0_p0,GLOBAL,6,55.0,1,22.5,0,0.1,0,P0,POSE_GENERATED,,0.007992452480676697,1.0294791733522244
contactopt_g_q06_a01_z1_p0,GLOBAL,6,55.0,1,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q06_a01_z2_p0,GLOBAL,6,55.0,1,22.5,2,0.5,0,P0,POSE_GENERATED,,0.007877372361262203,1.015799665248561
contactopt_g_q06_a01_z3_p0,GLOBAL,6,55.0,1,22.5,3,0.7,0,P0,POSE_GENERATED,,0.00796514864682209,0.8521276568226213
contactopt_g_q06_a01_z4_p0,GLOBAL,6,55.0,1,22.5,4,0.9,0,P0,POSE_GENERATED,,0.005413324125235849,1.0159535249975336
contactopt_g_q06_a02_z0_p0,GLOBAL,6,55.0,2,45.0,0,0.1,0,P0,POSE_GENERATED,,0.007964745381226325,1.0443826529349796
contactopt_g_q06_a02_z1_p0,GLOBAL,6,55.0,2,45.0,1,0.3,0,P0,POSE_GENERATED,,0.006334994151699836,0.9942542114315336
contactopt_g_q06_a02_z2_p0,GLOBAL,6,55.0,2,45.0,2,0.5,0,P0,POSE_GENERATED,,0.004923020001075986,1.0155788290842085
contactopt_g_q06_a02_z3_p0,GLOBAL,6,55.0,2,45.0,3,0.7,0,P0,POSE_GENERATED,,0.007833702713878284,0.859899200052994
contactopt_g_q06_a02_z4_p0,GLOBAL,6,55.0,2,45.0,4,0.9,0,P0,POSE_GENERATED,,0.005631670048127346,1.015716821840604
contactopt_g_q06_a03_z0_p0,GLOBAL,6,55.0,3,67.5,0,0.1,0,P0,POSE_GENERATED,,0.007980248938693096,1.046022250141798
contactopt_g_q06_a03_z1_p0,GLOBAL,6,55.0,3,67.5,1,0.3,0,P0,POSE_GENERATED,,0.0067450644998141495,0.9794650058010752
contactopt_g_q06_a03_z2_p0,GLOBAL,6,55.0,3,67.5,2,0.5,0,P0,POSE_GENERATED,,0.0074882473212702794,1.0162258099123733
contactopt_g_q06_a03_z3_p0,GLOBAL,6,55.0,3,67.5,3,0.7,0,P0,POSE_GENERATED,,0.008013961959129763,0.8515062839342724
contactopt_g_q06_a03_z4_p0,GLOBAL,6,55.0,3,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q06_a04_z0_p0,GLOBAL,6,55.0,4,90.0,0,0.1,0,P0,POSE_GENERATED,,0.008034917084361265,1.1896365509233724
contactopt_g_q06_a04_z1_p0,GLOBAL,6,55.0,4,90.0,1,0.3,0,P0,POSE_GENERATED,,0.005695233912614205,0.9649916460217295
contactopt_g_q06_a04_z2_p0,GLOBAL,6,55.0,4,90.0,2,0.5,0,P0,POSE_GENERATED,,0.005837179066782675,1.0159536437819587
contactopt_g_q06_a04_z3_p0,GLOBAL,6,55.0,4,90.0,3,0.7,0,P0,POSE_GENERATED,,0.00793057026715299,0.86514243506176
contactopt_g_q06_a04_z4_p0,GLOBAL,6,55.0,4,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q06_a05_z0_p0,GLOBAL,6,55.0,5,112.5,0,0.1,0,P0,POSE_GENERATED,,0.008035330985053971,1.0440278992116447
contactopt_g_q06_a05_z1_p0,GLOBAL,6,55.0,5,112.5,1,0.3,0,P0,POSE_GENERATED,,0.006615775738063962,1.0301522530669271
contactopt_g_q06_a05_z2_p0,GLOBAL,6,55.0,5,112.5,2,0.5,0,P0,POSE_GENERATED,,0.007877372361262203,1.0157996652485617
contactopt_g_q06_a05_z3_p0,GLOBAL,6,55.0,5,112.5,3,0.7,0,P0,POSE_GENERATED,,0.007852922899022488,0.8598729015715975
contactopt_g_q06_a05_z4_p0,GLOBAL,6,55.0,5,112.5,4,0.9,0,P0,POSE_GENERATED,,0.006071725185825776,1.0155125482958915
contactopt_g_q06_a06_z0_p0,GLOBAL,6,55.0,6,135.0,0,0.1,0,P0,POSE_GENERATED,,0.008069410733267845,0.9350936626263864
contactopt_g_q06_a06_z1_p0,GLOBAL,6,55.0,6,135.0,1,0.3,0,P0,POSE_GENERATED,,0.005648344926756613,0.9744679468578192
contactopt_g_q06_a06_z2_p0,GLOBAL,6,55.0,6,135.0,2,0.5,0,P0,POSE_GENERATED,,0.0056328784560977525,1.016265142892908
contactopt_g_q06_a06_z3_p0,GLOBAL,6,55.0,6,135.0,3,0.7,0,P0,POSE_GENERATED,,0.008092309631885772,0.853464525223497
contactopt_g_q06_a06_z4_p0,GLOBAL,6,55.0,6,135.0,4,0.9,0,P0,POSE_GENERATED,,0.00627136740056408,1.0166982640867273
contactopt_g_q06_a07_z0_p0,GLOBAL,6,55.0,7,157.5,0,0.1,0,P0,POSE_GENERATED,,0.00804057067244671,1.0013999957090969
contactopt_g_q06_a07_z1_p0,GLOBAL,6,55.0,7,157.5,1,0.3,0,P0,POSE_GENERATED,,0.006699774602695351,1.034176170448949
contactopt_g_q06_a07_z2_p0,GLOBAL,6,55.0,7,157.5,2,0.5,0,P0,POSE_GENERATED,,0.007488247321270279,1.016225809912373
contactopt_g_q06_a07_z3_p0,GLOBAL,6,55.0,7,157.5,3,0.7,0,P0,POSE_GENERATED,,0.00772884258268618,0.8560016752660893
contactopt_g_q06_a07_z4_p0,GLOBAL,6,55.0,7,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q06_a08_z0_p0,GLOBAL,6,55.0,8,180.0,0,0.1,0,P0,POSE_GENERATED,,0.00806899141803882,0.9877067575538345
contactopt_g_q06_a08_z1_p0,GLOBAL,6,55.0,8,180.0,1,0.3,0,P0,POSE_GENERATED,,0.0054447437924525395,0.9615093724499547
contactopt_g_q06_a08_z2_p0,GLOBAL,6,55.0,8,180.0,2,0.5,0,P0,POSE_GENERATED,,0.00713888830149337,0.9983048020925988
contactopt_g_q06_a08_z3_p0,GLOBAL,6,55.0,8,180.0,3,0.7,0,P0,POSE_GENERATED,,0.007824370918705135,0.8555740264615876
contactopt_g_q06_a08_z4_p0,GLOBAL,6,55.0,8,180.0,4,0.9,0,P0,POSE_GENERATED,,0.005869600951771939,1.0155450849492191
contactopt_g_q06_a09_z0_p0,GLOBAL,6,55.0,9,202.5,0,0.1,0,P0,POSE_GENERATED,,0.007909183618953484,1.0085627143638392
contactopt_g_q06_a09_z1_p0,GLOBAL,6,55.0,9,202.5,1,0.3,0,P0,POSE_GENERATED,,0.00690288514499158,1.0360015369158682
contactopt_g_q06_a09_z2_p0,GLOBAL,6,55.0,9,202.5,2,0.5,0,P0,POSE_GENERATED,,0.008086841493664225,1.0156225675161605
contactopt_g_q06_a09_z3_p0,GLOBAL,6,55.0,9,202.5,3,0.7,0,P0,POSE_GENERATED,,0.007949108346053432,0.8611376370010471
contactopt_g_q06_a09_z4_p0,GLOBAL,6,55.0,9,202.5,4,0.9,0,P0,POSE_GENERATED,,0.005413324125235849,1.0159535249975336
contactopt_g_q06_a10_z0_p0,GLOBAL,6,55.0,10,225.0,0,0.1,0,P0,POSE_GENERATED,,0.00816680778874388,1.0193667295086513
contactopt_g_q06_a10_z1_p0,GLOBAL,6,55.0,10,225.0,1,0.3,0,P0,POSE_GENERATED,,0.006382675348356422,1.0378791158667144
contactopt_g_q06_a10_z2_p0,GLOBAL,6,55.0,10,225.0,2,0.5,0,P0,POSE_GENERATED,,0.004923020001075986,1.0155788290842085
contactopt_g_q06_a10_z3_p0,GLOBAL,6,55.0,10,225.0,3,0.7,0,P0,POSE_GENERATED,,0.00785371258362588,0.8514493688006894
contactopt_g_q06_a10_z4_p0,GLOBAL,6,55.0,10,225.0,4,0.9,0,P0,POSE_GENERATED,,0.005413323836712148,1.0159535369339914
contactopt_g_q06_a11_z0_p0,GLOBAL,6,55.0,11,247.5,0,0.1,0,P0,POSE_GENERATED,,0.00801940930811458,1.023032591546431
contactopt_g_q06_a11_z1_p0,GLOBAL,6,55.0,11,247.5,1,0.3,0,P0,POSE_GENERATED,,0.008090140607860162,1.0487645173082893
contactopt_g_q06_a11_z2_p0,GLOBAL,6,55.0,11,247.5,2,0.5,0,P0,POSE_GENERATED,,0.007260368359941512,1.0159239033991225
contactopt_g_q06_a11_z3_p0,GLOBAL,6,55.0,11,247.5,3,0.7,0,P0,POSE_GENERATED,,0.00802376003972184,0.8472935698279763
contactopt_g_q06_a11_z4_p0,GLOBAL,6,55.0,11,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q06_a12_z0_p0,GLOBAL,6,55.0,12,270.0,0,0.1,0,P0,POSE_GENERATED,,0.008025224350644872,1.0086758618099263
contactopt_g_q06_a12_z1_p0,GLOBAL,6,55.0,12,270.0,1,0.3,0,P0,POSE_GENERATED,,0.006620533524439091,1.035969096680555
contactopt_g_q06_a12_z2_p0,GLOBAL,6,55.0,12,270.0,2,0.5,0,P0,POSE_GENERATED,,0.008740309165080508,1.018227000430274
contactopt_g_q06_a12_z3_p0,GLOBAL,6,55.0,12,270.0,3,0.7,0,P0,POSE_GENERATED,,0.007949108450318773,0.8611363930075485
contactopt_g_q06_a12_z4_p0,GLOBAL,6,55.0,12,270.0,4,0.9,0,P0,POSE_GENERATED,,0.005413323356034896,1.015953529241608
contactopt_g_q06_a13_z0_p0,GLOBAL,6,55.0,13,292.5,0,0.1,0,P0,POSE_GENERATED,,0.008033950182500109,1.0220909741485436
contactopt_g_q06_a13_z1_p0,GLOBAL,6,55.0,13,292.5,1,0.3,0,P0,POSE_GENERATED,,0.006904090641422176,1.0360060337054267
contactopt_g_q06_a13_z2_p0,GLOBAL,6,55.0,13,292.5,2,0.5,0,P0,POSE_GENERATED,,0.008086841493664237,1.0156225675161605
contactopt_g_q06_a13_z3_p0,GLOBAL,6,55.0,13,292.5,3,0.7,0,P0,POSE_GENERATED,,0.007834182004166027,0.864166953187821
contactopt_g_q06_a13_z4_p0,GLOBAL,6,55.0,13,292.5,4,0.9,0,P0,POSE_GENERATED,,0.006059335124974633,1.015517055770364
contactopt_g_q06_a14_z0_p0,GLOBAL,6,55.0,14,315.0,0,0.1,0,P0,POSE_GENERATED,,0.008046812431299798,1.0243662534381712
contactopt_g_q06_a14_z1_p0,GLOBAL,6,55.0,14,315.0,1,0.3,0,P0,POSE_GENERATED,,0.0063971656365273645,1.0279373524839928
contactopt_g_q06_a14_z2_p0,GLOBAL,6,55.0,14,315.0,2,0.5,0,P0,POSE_GENERATED,,0.004923020001076004,1.0155788290842085
contactopt_g_q06_a14_z3_p0,GLOBAL,6,55.0,14,315.0,3,0.7,0,P0,POSE_GENERATED,,0.007955854438510797,0.8563660590796076
contactopt_g_q06_a14_z4_p0,GLOBAL,6,55.0,14,315.0,4,0.9,0,P0,POSE_GENERATED,,0.0062819277146969575,1.0164845278013224
contactopt_g_q06_a15_z0_p0,GLOBAL,6,55.0,15,337.5,0,0.1,0,P0,POSE_GENERATED,,0.00813639316780923,1.0420260172393396
contactopt_g_q06_a15_z1_p0,GLOBAL,6,55.0,15,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q06_a15_z2_p0,GLOBAL,6,55.0,15,337.5,2,0.5,0,P0,POSE_GENERATED,,0.006763299097754797,0.9974472136625084
contactopt_g_q06_a15_z3_p0,GLOBAL,6,55.0,15,337.5,3,0.7,0,P0,POSE_GENERATED,,0.00772884258268618,0.8560016752660893
contactopt_g_q06_a15_z4_p0,GLOBAL,6,55.0,15,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q07_a00_z0_p0,GLOBAL,7,60.0,0,0.0,0,0.1,0,P0,POSE_GENERATED,,0.006973120326149238,0.7336665745214669
contactopt_g_q07_a00_z1_p0,GLOBAL,7,60.0,0,0.0,1,0.3,0,P0,POSE_GENERATED,,0.007449622987991007,0.7636316489288396
contactopt_g_q07_a00_z2_p0,GLOBAL,7,60.0,0,0.0,2,0.5,0,P0,POSE_GENERATED,,0.006189989792462228,0.5174601852529426
contactopt_g_q07_a00_z3_p0,GLOBAL,7,60.0,0,0.0,3,0.7,0,P0,POSE_GENERATED,,0.00687128010692239,0.5885238872617325
contactopt_g_q07_a00_z4_p0,GLOBAL,7,60.0,0,0.0,4,0.9,0,P0,POSE_GENERATED,,0.005328214373348614,0.8680159785999514
contactopt_g_q07_a01_z0_p0,GLOBAL,7,60.0,1,22.5,0,0.1,0,P0,POSE_GENERATED,,0.006803568569216597,0.8053190611426577
contactopt_g_q07_a01_z1_p0,GLOBAL,7,60.0,1,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q07_a01_z2_p0,GLOBAL,7,60.0,1,22.5,2,0.5,0,P0,POSE_GENERATED,,0.004270794650863031,0.510916903421054
contactopt_g_q07_a01_z3_p0,GLOBAL,7,60.0,1,22.5,3,0.7,0,P0,POSE_GENERATED,,0.007028163921645314,0.5860538233530952
contactopt_g_q07_a01_z4_p0,GLOBAL,7,60.0,1,22.5,4,0.9,0,P0,POSE_GENERATED,,0.0051059226920252,0.8504356727686333
contactopt_g_q07_a02_z0_p0,GLOBAL,7,60.0,2,45.0,0,0.1,0,P0,POSE_GENERATED,,0.006743945243483384,0.7383887391893232
contactopt_g_q07_a02_z1_p0,GLOBAL,7,60.0,2,45.0,1,0.3,0,P0,POSE_GENERATED,,0.0074160879242484165,0.7683932750186849
contactopt_g_q07_a02_z2_p0,GLOBAL,7,60.0,2,45.0,2,0.5,0,P0,POSE_GENERATED,,0.0020737927926287813,0.5710277445698946
contactopt_g_q07_a02_z3_p0,GLOBAL,7,60.0,2,45.0,3,0.7,0,P0,POSE_GENERATED,,0.006877252158428809,0.5861554420616018
contactopt_g_q07_a02_z4_p0,GLOBAL,7,60.0,2,45.0,4,0.9,0,P0,POSE_GENERATED,,0.00524768265065342,0.847801313086094
contactopt_g_q07_a03_z0_p0,GLOBAL,7,60.0,3,67.5,0,0.1,0,P0,POSE_GENERATED,,0.0067480790527615206,0.7611624497668369
contactopt_g_q07_a03_z1_p0,GLOBAL,7,60.0,3,67.5,1,0.3,0,P0,POSE_GENERATED,,0.009658659488933173,0.7549662758951351
contactopt_g_q07_a03_z2_p0,GLOBAL,7,60.0,3,67.5,2,0.5,0,P0,POSE_GENERATED,,0.003279841073493251,0.513103383902499
contactopt_g_q07_a03_z3_p0,GLOBAL,7,60.0,3,67.5,3,0.7,0,P0,POSE_GENERATED,,0.00702932644771469,0.5943111546283575
contactopt_g_q07_a03_z4_p0,GLOBAL,7,60.0,3,67.5,4,0.9,0,P0,POSE_GENERATED,,0.005324513925075437,0.8649136487113043
contactopt_g_q07_a04_z0_p0,GLOBAL,7,60.0,4,90.0,0,0.1,0,P0,POSE_GENERATED,,0.007063167433314099,0.7467809681903861
contactopt_g_q07_a04_z1_p0,GLOBAL,7,60.0,4,90.0,1,0.3,0,P0,POSE_GENERATED,,0.00888084366280502,0.7353496890616917
contactopt_g_q07_a04_z2_p0,GLOBAL,7,60.0,4,90.0,2,0.5,0,P0,POSE_GENERATED,,0.0024000924923275953,0.5824361308424657
contactopt_g_q07_a04_z3_p0,GLOBAL,7,60.0,4,90.0,3,0.7,0,P0,POSE_GENERATED,,0.007028725476046222,0.5908889312513491
contactopt_g_q07_a04_z4_p0,GLOBAL,7,60.0,4,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q07_a05_z0_p0,GLOBAL,7,60.0,5,112.5,0,0.1,0,P0,POSE_GENERATED,,0.006583843018505693,0.7533917844839488
contactopt_g_q07_a05_z1_p0,GLOBAL,7,60.0,5,112.5,1,0.3,0,P0,POSE_GENERATED,,0.00951446886958502,0.7541236980863683
contactopt_g_q07_a05_z2_p0,GLOBAL,7,60.0,5,112.5,2,0.5,0,P0,POSE_GENERATED,,0.0038635264598340766,0.5160211883568762
contactopt_g_q07_a05_z3_p0,GLOBAL,7,60.0,5,112.5,3,0.7,0,P0,POSE_GENERATED,,0.007047769549828138,0.5953980674900053
contactopt_g_q07_a05_z4_p0,GLOBAL,7,60.0,5,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q07_a06_z0_p0,GLOBAL,7,60.0,6,135.0,0,0.1,0,P0,POSE_GENERATED,,0.007017480834623359,1.2326726740289877
contactopt_g_q07_a06_z1_p0,GLOBAL,7,60.0,6,135.0,1,0.3,0,P0,POSE_GENERATED,,0.008472628865467747,0.742900311879909
contactopt_g_q07_a06_z2_p0,GLOBAL,7,60.0,6,135.0,2,0.5,0,P0,POSE_GENERATED,,0.005969854082577697,0.5233385169902215
contactopt_g_q07_a06_z3_p0,GLOBAL,7,60.0,6,135.0,3,0.7,0,P0,POSE_GENERATED,,0.007049617411134291,0.5864560418496283
contactopt_g_q07_a06_z4_p0,GLOBAL,7,60.0,6,135.0,4,0.9,0,P0,POSE_GENERATED,,0.005324696985861977,0.8589408581228087
contactopt_g_q07_a07_z0_p0,GLOBAL,7,60.0,7,157.5,0,0.1,0,P0,POSE_GENERATED,,0.0067469848543683375,0.7699893089129212
contactopt_g_q07_a07_z1_p0,GLOBAL,7,60.0,7,157.5,1,0.3,0,P0,POSE_GENERATED,,0.009652803690112663,0.753435970189315
contactopt_g_q07_a07_z2_p0,GLOBAL,7,60.0,7,157.5,2,0.5,0,P0,POSE_GENERATED,,0.003951934397311117,0.539210042851384
contactopt_g_q07_a07_z3_p0,GLOBAL,7,60.0,7,157.5,3,0.7,0,P0,POSE_GENERATED,,0.0070319068507774495,0.5957277690941528
contactopt_g_q07_a07_z4_p0,GLOBAL,7,60.0,7,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q07_a08_z0_p0,GLOBAL,7,60.0,8,180.0,0,0.1,0,P0,POSE_GENERATED,,0.007200835479665813,0.8038286351426581
contactopt_g_q07_a08_z1_p0,GLOBAL,7,60.0,8,180.0,1,0.3,0,P0,POSE_GENERATED,,0.008281274012265048,0.742257392089775
contactopt_g_q07_a08_z2_p0,GLOBAL,7,60.0,8,180.0,2,0.5,0,P0,POSE_GENERATED,,0.006350864117415573,0.5178831366055345
contactopt_g_q07_a08_z3_p0,GLOBAL,7,60.0,8,180.0,3,0.7,0,P0,POSE_GENERATED,,0.006857258711668357,0.5849875283556136
contactopt_g_q07_a08_z4_p0,GLOBAL,7,60.0,8,180.0,4,0.9,0,P0,POSE_GENERATED,,0.0053344522507222224,0.8618027443755478
contactopt_g_q07_a09_z0_p0,GLOBAL,7,60.0,9,202.5,0,0.1,0,P0,POSE_GENERATED,,0.006818641361838822,0.8943326563022274
contactopt_g_q07_a09_z1_p0,GLOBAL,7,60.0,9,202.5,1,0.3,0,P0,POSE_GENERATED,,0.009766335565272634,0.751421307475446
contactopt_g_q07_a09_z2_p0,GLOBAL,7,60.0,9,202.5,2,0.5,0,P0,POSE_GENERATED,,0.003928574441985525,0.5188576534350473
contactopt_g_q07_a09_z3_p0,GLOBAL,7,60.0,9,202.5,3,0.7,0,P0,POSE_GENERATED,,0.007031071740333256,0.5849828340768811
contactopt_g_q07_a09_z4_p0,GLOBAL,7,60.0,9,202.5,4,0.9,0,P0,POSE_GENERATED,,0.0051059226920252,0.8504356727686333
contactopt_g_q07_a10_z0_p0,GLOBAL,7,60.0,10,225.0,0,0.1,0,P0,POSE_GENERATED,,0.00670560752011558,0.7504870792395809
contactopt_g_q07_a10_z1_p0,GLOBAL,7,60.0,10,225.0,1,0.3,0,P0,POSE_GENERATED,,0.009125512257025131,0.7755579893309548
contactopt_g_q07_a10_z2_p0,GLOBAL,7,60.0,10,225.0,2,0.5,0,P0,POSE_GENERATED,,0.004141163081522277,0.5257049892963035
contactopt_g_q07_a10_z3_p0,GLOBAL,7,60.0,10,225.0,3,0.7,0,P0,POSE_GENERATED,,0.007026944473941661,0.5938006638702115
contactopt_g_q07_a10_z4_p0,GLOBAL,7,60.0,10,225.0,4,0.9,0,P0,POSE_GENERATED,,0.00524768265065342,0.847801313086094
contactopt_g_q07_a11_z0_p0,GLOBAL,7,60.0,11,247.5,0,0.1,0,P0,POSE_GENERATED,,0.0067373575729398295,0.7747478934598931
contactopt_g_q07_a11_z1_p0,GLOBAL,7,60.0,11,247.5,1,0.3,0,P0,POSE_GENERATED,,0.009798981607678012,0.7509454081931918
contactopt_g_q07_a11_z2_p0,GLOBAL,7,60.0,11,247.5,2,0.5,0,P0,POSE_GENERATED,,0.003314660902984317,0.511100465559367
contactopt_g_q07_a11_z3_p0,GLOBAL,7,60.0,11,247.5,3,0.7,0,P0,POSE_GENERATED,,0.007026497220160358,0.5901009407147422
contactopt_g_q07_a11_z4_p0,GLOBAL,7,60.0,11,247.5,4,0.9,0,P0,POSE_GENERATED,,0.00532821394708208,0.8680158742897767
contactopt_g_q07_a12_z0_p0,GLOBAL,7,60.0,12,270.0,0,0.1,0,P0,POSE_GENERATED,,0.006812932008269146,0.7519688375866357
contactopt_g_q07_a12_z1_p0,GLOBAL,7,60.0,12,270.0,1,0.3,0,P0,POSE_GENERATED,,0.009566476214108693,0.7558857243241965
contactopt_g_q07_a12_z2_p0,GLOBAL,7,60.0,12,270.0,2,0.5,0,P0,POSE_GENERATED,,0.004029374042545114,0.51615359703768
contactopt_g_q07_a12_z3_p0,GLOBAL,7,60.0,12,270.0,3,0.7,0,P0,POSE_GENERATED,,0.007031071781624257,0.584982172667172
contactopt_g_q07_a12_z4_p0,GLOBAL,7,60.0,12,270.0,4,0.9,0,P0,POSE_GENERATED,,0.0051059224448930995,0.850435777820896
contactopt_g_q07_a13_z0_p0,GLOBAL,7,60.0,13,292.5,0,0.1,0,P0,POSE_GENERATED,,0.0069609592547818224,0.7531846685168901
contactopt_g_q07_a13_z1_p0,GLOBAL,7,60.0,13,292.5,1,0.3,0,P0,POSE_GENERATED,,0.010355618406111312,0.7433977290590363
contactopt_g_q07_a13_z2_p0,GLOBAL,7,60.0,13,292.5,2,0.5,0,P0,POSE_GENERATED,,0.003928574441985522,0.5188576534350477
contactopt_g_q07_a13_z3_p0,GLOBAL,7,60.0,13,292.5,3,0.7,0,P0,POSE_GENERATED,,0.007052662951487853,0.59378266150732
contactopt_g_q07_a13_z4_p0,GLOBAL,7,60.0,13,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q07_a14_z0_p0,GLOBAL,7,60.0,14,315.0,0,0.1,0,P0,POSE_GENERATED,,0.006645735413336421,0.7625664144711468
contactopt_g_q07_a14_z1_p0,GLOBAL,7,60.0,14,315.0,1,0.3,0,P0,POSE_GENERATED,,0.008034282329316198,0.7617168004214556
contactopt_g_q07_a14_z2_p0,GLOBAL,7,60.0,14,315.0,2,0.5,0,P0,POSE_GENERATED,,0.005970524103235525,0.5202860934685849
contactopt_g_q07_a14_z3_p0,GLOBAL,7,60.0,14,315.0,3,0.7,0,P0,POSE_GENERATED,,0.00705085221031523,0.5866085776374509
contactopt_g_q07_a14_z4_p0,GLOBAL,7,60.0,14,315.0,4,0.9,0,P0,POSE_GENERATED,,0.005324696985861977,0.8589408581228087
contactopt_g_q07_a15_z0_p0,GLOBAL,7,60.0,15,337.5,0,0.1,0,P0,POSE_GENERATED,,0.0069853020805464554,0.925147274398707
contactopt_g_q07_a15_z1_p0,GLOBAL,7,60.0,15,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q07_a15_z2_p0,GLOBAL,7,60.0,15,337.5,2,0.5,0,P0,POSE_GENERATED,,0.004096514737279772,0.5204139526904014
contactopt_g_q07_a15_z3_p0,GLOBAL,7,60.0,15,337.5,3,0.7,0,P0,POSE_GENERATED,,0.007036058244375714,0.5999964150283231
contactopt_g_q07_a15_z4_p0,GLOBAL,7,60.0,15,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q08_a00_z0_p0,GLOBAL,8,65.0,0,0.0,0,0.1,0,P0,POSE_GENERATED,,0.000747555260162597,0.861941789520135
contactopt_g_q08_a00_z1_p0,GLOBAL,8,65.0,0,0.0,1,0.3,0,P0,POSE_GENERATED,,0.003435790170858112,0.8707957476318857
contactopt_g_q08_a00_z2_p0,GLOBAL,8,65.0,0,0.0,2,0.5,0,P0,POSE_GENERATED,,0.005975265253094967,0.4887938575012605
contactopt_g_q08_a00_z3_p0,GLOBAL,8,65.0,0,0.0,3,0.7,0,P0,POSE_GENERATED,,0.0012526478254096972,0.7119354019915561
contactopt_g_q08_a00_z4_p0,GLOBAL,8,65.0,0,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q08_a01_z0_p0,GLOBAL,8,65.0,1,22.5,0,0.1,0,P0,POSE_GENERATED,,0.000888585723605178,0.8605980238472145
contactopt_g_q08_a01_z1_p0,GLOBAL,8,65.0,1,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q08_a01_z2_p0,GLOBAL,8,65.0,1,22.5,2,0.5,0,P0,POSE_GENERATED,,0.004030367282658305,0.497736260450329
contactopt_g_q08_a01_z3_p0,GLOBAL,8,65.0,1,22.5,3,0.7,0,P0,POSE_GENERATED,,0.00106864744505949,0.7333167773260504
