candidate_id,source_sample_index,anchor_face_index,anchor_position_object_m,closure_status,contact_face_indices,contact_positions_object_m,fast_filter,fast_reasons,formal_candidate_selected,formal_selection_status,sequential_closure_sweep_pass,minimum_table_clearance_m,minimum_clearance_link,minimum_clearance_finger_stage,minimum_clearance_joint_position_rad,checked_state_count,maximum_joint_increment_rad,endpoint_only_table_clearance_m,first_table_violation_clearance_m,first_table_violation_link,first_table_violation_finger_stage,unresolved_checks,task_status,worst_task_margin,lower_tail_mean_margin,required_peak_normal_force_n,maximum_joint_load_utilization,maximum_generalized_joint_torque_nm,wrist_load_utilization,sensitivity,task_failure_reason,nominal_balance_infeasible_count,evidence
raw_seed_316,316,100372,-0.0185116518 -0.015254655 0.0112243201,CLOSURE_REJECT,,,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_99439,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_224,224,100108,-0.0179461767 0.0159289122 0.0189268354,CLOSURE_REJECT,,,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_100363,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_117,117,99809,0.017769467 0.0161175836 0.0183517799,CLOSURE_REJECT,100049,-0.0108764205 0.0213851775 0.0264488204,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_100334,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_124,124,100396,-0.0162939999 -0.0176042354 0.0151489438,CLOSURE_SURVIVE,100637 99832 7234,0.0126981583 -0.0203504689 0.0232459843 | 0.015093769 0.0186436875 0.0180332802 | -0.0209749178 0.00726065136 0.0225265179,FAST_REJECT,HAND_TABLE_PENETRATION,False,REJECTED_BEFORE_DIVERSITY,False,-0.010653740388758104,f3Link3,FINGER_3_CLOSURE_0143,0.7 0.6492795 0.58295525 0.465267107,759,0.0014960357142858038,-0.008110329198334876,-0.008110329198334876,f2Link2,PREGRASP,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_046,46,7127,-0.013174283 0.0178562445 0.0296142715,CLOSURE_REJECT,,,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_7357,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_202,202,99777,0.0188247289 0.0125019899 0.0143438858,CLOSURE_REJECT,,,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_4758,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_319,319,100016,-0.00625491453 0.0217068861 0.0211465006,CLOSURE_REJECT,,,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_7292,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_039,39,100181,-0.0222451389 0.00899302645 0.0293424854,CLOSURE_REJECT,100425,-0.0127959454 -0.0186191902 0.0252738893,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_100771,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_040,40,100329,-0.0206179783 -0.00922622932 0.025566964,CLOSURE_REJECT,,,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_100550,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_247,247,100245,-0.0225920497 0.000242905972 0.0253617833,CLOSURE_REJECT,,,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_7530,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_119,119,100257,-0.0225559204 -0.00134655996 0.0174422553,CLOSURE_REJECT,,,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_100507,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_213,213,99844,0.0141918983 0.0193402853 0.0108299819,CLOSURE_REJECT,,,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_98943,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_079,79,99932,0.004213155 0.0221980888 0.0174171076,CLOSURE_SURVIVE,100169 100516 6766,-0.021568462 0.0105188906 0.025514148 | -0.00157390824 -0.0239481983 0.0120911435 | 0.0216241966 0.00497105288 0.0247946817,FAST_REJECT,HAND_TABLE_PENETRATION,False,REJECTED_BEFORE_DIVERSITY,False,-0.012921904127026984,f3Link3,FINGER_3_CLOSURE_0143,0.7 0.6492795 0.58295525 0.465267107,759,0.0014960357142858038,-0.010378492936603756,-0.010378492936603756,f2Link2,PREGRASP,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_346,346,99748,0.021753484 0.010110538 0.013061064,CLOSURE_REJECT,,,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_98844,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
raw_seed_176,176,99940,0.00209270009 0.0238971022 0.0146675641,CLOSURE_REJECT,100181,-0.0225043081 0.00830442897 0.0227646046,FAST_REJECT,FORBIDDEN_FIRST_CONTACT_FACE_100502,False,REJECTED_BEFORE_DIVERSITY,False,,,,,0,0.0,,,,,,NOT_EVALUATED,,,,,,,,,,OFFLINE_RESEARCH_NOT_FORMAL
